#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
-----------------------------------------------
#Certains ne respectent pas la demande de ne pas récupérer trop souvent le fichier pour préserver le serveur (cela ne sert à rien de récupérer toutes les 3 min), le fichier présente désormais les 30 derniers jours seulement
#Si vous souhaitez avoir accès à l'ensemble, contactez moi, je n'ai pas le temps de faire la chasse à ceux qui ne respectent pas une certaine éthique, alors je fais en sorte de préserver mes ressources
-----------------------------------------------
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2020-12-15;Guyane Française;11855;71;9995;0.60;84.31;15.09
2020-12-15;Géorgie;194900;1883;164786;0.97;84.55;14.48
2020-12-15;Grenade;69;0;41;0.00;59.42;40.58
2020-12-15;Royaume-Uni;1892332;65000;3053;3.43;0.16;96.40
2020-12-15;Gabon;9351;63;9204;0.67;98.43;0.90
2020-12-15;France;2492929;59072;179087;2.37;7.18;90.45
2020-12-15;Îles Féroé;530;0;506;0.00;95.47;4.53
2020-12-15;Fidji;46;2;38;4.35;82.61;13.04
2020-12-15;Finlande;31459;466;20000;1.48;63.57;34.94
2020-12-15;Éthiopie;117542;1813;96307;1.54;81.93;16.52
2020-12-15;Espagne;1762212;48401;150376;2.75;8.53;88.72
2020-12-15;Érythrée;711;0;564;0.00;79.32;20.68
2020-12-15;Égypte;122609;6966;105450;5.68;86.01;8.31
2020-12-15;Estonie;18682;157;11669;0.84;62.46;36.70
2020-12-15;Équateur;202356;13896;177951;6.87;87.94;5.19
2020-12-15;Algérie;93065;2623;61307;2.82;65.88;31.31
2020-12-15;République Dominicaine;155797;2367;121323;1.52;77.87;20.61
2020-12-15;Dominique;88;0;83;0.00;94.32;5.68
2020-12-15;Danemark;116106;961;82117;0.83;70.73;28.45
2020-12-15;Djibouti;5749;61;5628;1.06;97.90;1.04
2020-12-15;Allemagne;1391086;23544;1031721;1.69;74.17;24.14
2020-12-15;République Tchèque;586251;9743;511798;1.66;87.30;11.04
2020-12-15;Chypre;15789;84;2057;0.53;13.03;86.44
2020-12-15;Cap-vert;11395;110;11055;0.97;97.02;2.02
2020-12-15;Cuba;9588;137;8592;1.43;89.61;8.96
2020-12-15;Costa Rica;154096;1956;121031;1.27;78.54;20.19
2020-12-15;Colombie;1444646;39356;1328430;2.72;91.96;5.32
2020-12-15;Chine;86770;4634;81820;5.34;94.30;0.36
2020-12-15;Cameroun;25359;445;23851;1.75;94.05;4.19
2020-12-15;Chili;575329;15949;548190;2.77;95.28;1.94
2020-12-15;Côte d'Ivoire;21775;133;21335;0.61;97.98;1.41
2020-12-15;Suisse;388828;6266;311500;1.61;80.11;18.28
2020-12-15;Congo (Brazzaville);6200;100;4988;1.61;80.45;17.94
2020-12-15;République Centrafricaine;4936;63;1924;1.28;38.98;59.74
2020-12-15;Rép. Dém. du Congo;14597;358;12773;2.45;87.50;10.04
2020-12-15;Canada;479064;13685;391435;2.86;81.71;15.44
2020-12-15;Belize;9511;211;4514;2.22;47.46;50.32
2020-12-15;Bélarus;164059;1282;141443;0.78;86.21;13.00
2020-12-15;Botswana;12873;38;10456;0.30;81.22;18.48
2020-12-15;Bhoutan;439;0;408;0.00;92.94;7.06
2020-12-15;Bahamas;7698;164;6081;2.13;78.99;18.88
2020-12-15;Brésil;6970034;182799;6206483;2.62;89.05;8.33
2020-12-15;Bolivie;147716;9026;126720;6.11;85.79;8.10
2020-12-15;Brunéi Darussalam;152;3;147;1.97;96.71;1.32
2020-12-15;Saint Barthélemy;162;1;127;0.62;78.40;20.99
2020-12-15;Bénin;3090;44;2972;1.42;96.18;2.39
2020-12-15;Burundi;735;1;640;0.14;87.07;12.79
2020-12-15;Bahreïn;89444;348;87490;0.39;97.82;1.80
2020-12-15;Bulgarie;184287;6005;87935;3.26;47.72;49.03
2020-12-15;Burkina Faso;4300;73;2940;1.70;68.37;29.93
2020-12-15;Belgique;611422;18178;0;2.97;0.00;97.03
2020-12-15;Bangladesh;494209;7129;426729;1.44;86.35;12.21
2020-12-15;Barbade;297;7;273;2.36;91.92;5.72
2020-12-15;Bosnie-Herzégovine;102330;3457;67649;3.38;66.11;30.51
2020-12-15;Azerbaïdjan;183259;2007;119005;1.10;64.94;33.97
2020-12-15;Australie;28060;908;25690;3.24;91.55;5.21
2020-12-15;Autriche;327679;4648;287750;1.42;87.81;10.77
2020-12-15;Argentine;1510203;41204;1344300;2.73;89.01;8.26
2020-12-15;Arménie;149120;2529;127452;1.70;85.47;12.83
2020-12-15;Angola;16362;372;8990;2.27;54.94;42.78
2020-12-15;Albanie;50000;1028;25876;2.06;51.75;46.19
2020-12-15;Antigua-et-Barbuda;148;5;138;3.38;93.24;3.38
2020-12-15;Afghanistan;48952;1995;38336;4.08;78.31;17.61
2020-12-15;Émirats Arabes Unis;187267;622;165023;0.33;88.12;11.55
2020-12-15;Andorre;7382;79;6706;1.07;90.84;8.09
2020-12-14;Andorre;7382;79;6706;1.07;90.84;8.09
2020-12-14;Émirats Arabes Unis;186041;618;164349;0.33;88.34;11.33
2020-12-14;Afghanistan;48718;1969;38252;4.04;78.52;17.44
2020-12-14;Antigua-et-Barbuda;148;5;138;3.38;93.24;3.38
2020-12-14;Albanie;49191;1016;24820;2.07;50.46;47.48
2020-12-14;Angola;16277;372;8924;2.29;54.83;42.89
2020-12-14;Arménie;148682;2503;125966;1.68;84.72;13.59
2020-12-14;Argentine;1503222;41041;1340120;2.73;89.15;8.12
2020-12-14;Autriche;325051;4530;284174;1.39;87.42;11.18
2020-12-14;Australie;28048;908;25689;3.24;91.59;5.17
2020-12-14;Azerbaïdjan;178986;1966;114841;1.10;64.16;34.74
2020-12-14;Bosnie-Herzégovine;101461;3391;66486;3.34;65.53;31.13
2020-12-14;Barbade;296;7;272;2.36;91.89;5.74
2020-12-14;Bangladesh;492332;7089;423845;1.44;86.09;12.47
2020-12-14;Belgique;609211;18054;0;2.96;0.00;97.04
2020-12-14;Burkina Faso;4209;71;2940;1.69;69.85;28.46
2020-12-14;Bulgarie;181544;5838;85578;3.22;47.14;49.65
2020-12-14;Bahreïn;89268;348;87332;0.39;97.83;1.78
2020-12-14;Burundi;729;1;640;0.14;87.79;12.07
2020-12-14;Bénin;3090;44;2972;1.42;96.18;2.39
2020-12-14;Saint Barthélemy;162;1;127;0.62;78.40;20.99
2020-12-14;Brunéi Darussalam;152;3;147;1.97;96.71;1.32
2020-12-14;Bolivie;147345;9024;126439;6.12;85.81;8.06
2020-12-14;Brésil;6927145;181835;6158049;2.62;88.90;8.48
2020-12-14;Bahamas;7674;163;6070;2.12;79.10;18.78
2020-12-14;Bhoutan;438;0;404;0.00;92.24;7.76
2020-12-14;Botswana;12873;38;10456;0.30;81.22;18.48
2020-12-14;Bélarus;162148;1273;139785;0.79;86.21;13.01
2020-12-14;Belize;9377;197;4414;2.10;47.07;50.83
2020-12-14;Canada;472820;13570;385021;2.87;81.43;15.70
2020-12-14;Rép. Dém. du Congo;14513;356;12653;2.45;87.18;10.36
2020-12-14;République Centrafricaine;4936;63;1924;1.28;38.98;59.74
2020-12-14;Congo (Brazzaville);6200;100;4988;1.61;80.45;17.94
